Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
35,"W Tobler","Movement mapping",2004,"","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.150.3352","https://scholar.google.com/scholar?cites=11637959259100117258&as_sdt=2005&sciodt=2007&hl=en",80,"2021-12-14 16:19:11","","","","",,,,,35,2.06,35,1,17,"Geographical movement is of crucial importance. This is because much change in the world is due to movement; the movement of people, ideas, money, energy, or material. One way of depicting and analyzing geographical movement is by way of geographical maps. A …","","https://scholar.google.com/scholar?q=related:CnkhHUlWgqEJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
38,"WR Tobler","An experiment in the computer generalization of maps.",1964,"","deepblue.lib.umich.edu","https://deepblue.lib.umich.edu/bitstream/handle/2027.42/7972/aja5779.0001.001.pdf?sequence=5","https://scholar.google.com/scholar?cites=14252667129963295099&as_sdt=2005&sciodt=2007&hl=en",81,"2021-12-14 16:19:11","PDF","","","",,,,,38,0.67,38,1,57,"ABSTRACT A number of maps drawn by a computer-plotter combination from digitalized coastal outline information are employed to test various rules of map generalization. Tests include redrawing of information compiled from WAC charts and from 1/50000 Topographic …","https://deepblue.lib.umich.edu/bitstream/handle/2027.42/7972/aja5779.0001.001.pdf?sequence=5","https://scholar.google.com/scholar?q=related:ezFZpz2ly8UJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
35,"RG Golledge, R Church, J Dozier, JE Estes, ...","Commentary on “The highest form of the geographer's art”",1982,"","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1111/j.1467-8306.1982.tb01848.x","https://scholar.google.com/scholar?cites=16930309683874239789&as_sdt=2005&sciodt=2007&hl=en",91,"2021-12-14 16:19:11","","10.1111/j.1467-8306.1982.tb01848.x","","",,,,,35,0.90,7,5,39,"HE President of the Association of Ameri-T can Geographers occupies a unique place in our discipline, albeit for only a limited time. Among other things, the President gets the opportunity to present her or his views on the nature of the discipline at the annual meeting …","","https://scholar.google.com/scholar?q=related:LRWu9PSK9OoJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
38,"W Tobler","Migration fields",1975,"","pure.iiasa.ac.at","http://pure.iiasa.ac.at/id/eprint/401/1/WP-75-027.pdf","https://scholar.google.com/scholar?cites=8699112470123094580&as_sdt=2005&sciodt=2007&hl=en",101,"2021-12-14 16:19:11","PDF","","","",,,,,38,0.83,38,1,46,"MIGRATION FIELuS W. TonIer March 1975 Working Papers are not ir..tended for distribution outside of IIASA, and are solely for di Page 1 MIGRATION FIELuS W. TonIer March 1975 TtlP-75-27 Working Papers are not ir..tended for distribution outside of IIASA …","http://pure.iiasa.ac.at/id/eprint/401/1/WP-75-027.pdf","https://scholar.google.com/scholar?q=related:NKLborN0uXgJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
22,"Y Fujii, WE Tobler, GM Pietron, M Cao, KW Wang","Review of wet friction component models for automatic transmission shift analysis",2003,"","sae.org","https://www.sae.org/publications/technical-papers/content/2003-01-1665/","https://scholar.google.com/scholar?cites=6699619372170975336&as_sdt=2005&sciodt=2007&hl=en",104,"2021-12-14 16:19:11","","","","",,,,,22,1.22,4,5,18,"In a step-ratio automatic transmission system, wet friction components are widely utilized to alter planetary gear configurations for automatic shifting. Thus, their engagement characteristics have a direct impact on shift quality or drivetrain NVH. A vehicle design …","","https://scholar.google.com/scholar?q=related:aJiTqFLU-VwJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
40,"RG Delosh, KJ Brewer, LH Buch, TFW Ferguson, ...","Dynamic computer simulation of a vehicle with electronic engine control",1981,"","sae.org","https://www.sae.org/publications/technical-papers/content/810447/","https://scholar.google.com/scholar?cites=1443636879746282848&as_sdt=2005&sciodt=2007&hl=en",108,"2021-12-14 16:19:11","","","","",,,,,40,1.00,8,5,40,"ABSTRACT A computer model which simulates the dynamic interactions among the components of the engine, electronic control system, and drivetrain is described. The model consists of a combination of experimental data and mathematical submodels representing …","","https://scholar.google.com/scholar?q=related:YDXu6RfUCBQJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
21,"WR Tobler","GEOGRAPHICAL COORDINATE COMPUTATIONS. PART II. FINITE MAP PROJECTION DISTORTIONS.",1964,"","apps.dtic.mil","https://apps.dtic.mil/sti/citations/AD0460428","https://scholar.google.com/scholar?cites=16262304004456175545&as_sdt=2005&sciodt=2007&hl=en",111,"2021-12-14 16:19:11","","","","",,,,,21,0.37,21,1,57,"Part I provides a discussion of the usefulness of coordinate models for studies of geographically distributed phenomena with comments on specific coordinate systems and their relevance for the analysis and inventorying of geographical information. Appendices …","","https://scholar.google.com/scholar?q=related:udcFp1RPr-EJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
69,"MW Tobler","The ecology of the lowland tapir in Madre de Dios, Peru: using new technologies to study large rainforest mammals",2008,"","search.proquest.com","https://search.proquest.com/openview/4014caa08805bdc9adcbedddf9de58cf/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?cites=13849403452645394757&as_sdt=2005&sciodt=2007&hl=en",119,"2021-12-14 16:19:11","BOOK","","","",,,,,69,5.31,69,1,13,"THE DEVELOPMENT AND IMPROVEMENT OF INSTRUCTIONS Page 1 THE ECOLOGY OF THE LOWLAND TAPIR IN MADRE DE DIOS, PERU: USING NEW TECHNOLOGIES TO STUDY LARGE RAINFOREST MAMMALS A Dissertation by MATHIAS WERNER TOBLER Submitted to …","https://search.proquest.com/openview/4014caa08805bdc9adcbedddf9de58cf/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?q=related:RUn_GRD3MsAJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
24,"WR Tobler","Spectral analysis of spatial series",1970,"","researchgate.net","https://www.researchgate.net/profile/Waldo-Tobler/publication/253506306_Spectral_Analysis_of_Spatial_Series/links/547f373f0cf2de80e7cc79ee/Spectral-Analysis-of-Spatial-Series.pdf","https://scholar.google.com/scholar?cites=13225236557788289881&as_sdt=2005&sciodt=2007&hl=en",130,"2021-12-14 16:19:11","BOOK","","","",,,,,24,0.47,24,1,51,"Everybody here knows what is meant by a time series. There are many examples: stock market prices, weather records, population of a city over a number of years, and so on. This type of data is conveniently represented in the form of a curve on a graph with time on one …","https://www.researchgate.net/profile/Waldo-Tobler/publication/253506306_Spectral_Analysis_of_Spatial_Series/links/547f373f0cf2de80e7cc79ee/Spectral-Analysis-of-Spatial-Series.pdf","https://scholar.google.com/scholar?q=related:WRt7OZR6ibcJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
25,"Z Mencik, WE Tobler, PN Blumberg","Simulation of wide-open throttle vehicle performance",1978,"","sae.org","https://www.sae.org/publications/technical-papers/content/780289/","https://scholar.google.com/scholar?cites=6536799664851712314&as_sdt=2005&sciodt=2007&hl=en",136,"2021-12-14 16:19:11","","","","",,,,,25,0.58,8,3,43,"Numerical models are described which simulate the wide-open throttle performance of vehicles equipped with either automatic or manual transmissions. Special consideration is given to the initial stages of the simulation including the buildup of engine speed and torque …","","https://scholar.google.com/scholar?q=related:OvlgZ6lgt1oJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
12,"W Durisch, F Von Roth, WJ Tobler","Advances in gas-fired thermophotovoltaic systems",2007,"","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/solarenergyengineering/article-abstract/129/4/416/459698","https://scholar.google.com/scholar?cites=14072113556450027503&as_sdt=2005&sciodt=2007&hl=en",146,"2021-12-14 16:19:11","","","","",,,,,12,0.86,4,3,14,"In a first and completely new approach, a vacuum plasma-spray coating technique was used to deposit selective emitting rare-earth oxide films of ytterbia (Yb 2 O 3) on porous silicon-infiltrated silicon carbide foams (Si–SiC). The plasma-spray coating technique offers a new …","https://asmedigitalcollection.asme.org/solarenergyengineering/article/129/4/416/459698","https://scholar.google.com/scholar?q=related:76cp67gwSsMJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
10,"Y Fujii, T Snyder, R Waldecker, W Tobler, L Davis, ...","Dynamic characterization of wet friction component under realistic transmission shift conditions",2006,"","sae.org","https://www.sae.org/publications/technical-papers/content/2006-01-0151/","https://scholar.google.com/scholar?cites=12596141335009999119&as_sdt=2005&sciodt=2007&hl=en",151,"2021-12-14 16:19:11","","","","",,,,,10,0.67,2,6,15,"A wet friction component continues to play a critical role in a step-ratio automatic transmission (AT) system. It is hydraulically actuated to alter planetary gear configurations for automatic shifting. During a shift event, its engagement torque is transmitted to AT output …","","https://scholar.google.com/scholar?q=related:D7nilc57zq4J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
9,"M Cao, KW Wang, L DeVries, Y Fujii, WE Tobler, ...","Experimental characterization and gray-box modeling of spool-type automotive variable-force-solenoid valves with circular flow ports and notches",2006,"","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/dynamicsystems/article-abstract/128/3/636/471402","https://scholar.google.com/scholar?cites=12803225573422388401&as_sdt=2005&sciodt=2007&hl=en",171,"2021-12-14 16:19:11","","","","",,,,,9,0.60,2,6,15,"In automatic transmission design, electronic control techniques have been adopted through proportional variable-force-solenoid valves, which typically consist of spool-type valves (Christenson, WA, 2000, SAE Technical Paper Series, 2000-01-0116). This paper presents …","https://asmedigitalcollection.asme.org/dynamicsystems/article-pdf/128/3/636/5692076/636_1.pdf","https://scholar.google.com/scholar?q=related:sdQJG9MxrrEJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
9,"M Cao, KW Wang, Y Fujii, WE Tobler","Development of a friction component model for automotive powertrain system analysis and shift controller design based on parallel-modulated neural networks",2005,"","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/dynamicsystems/article-abstract/127/3/382/470052","https://scholar.google.com/scholar?cites=13664773751386849355&as_sdt=2005&sciodt=2007&hl=en",173,"2021-12-14 16:19:11","","","","",,,,,9,0.56,2,4,16,"In this study, a new hybrid-neural-network-based friction component model is developed for powertrain (PT) dynamic analysis and controller design. This new model, with significantly improved input-output scalability over conventional neural network configuration, has the …","https://asmedigitalcollection.asme.org/dynamicsystems/article/127/3/382/470052","https://scholar.google.com/scholar?q=related:S8B-61MHo70J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
11,"DS Simonett, TR Smith, W Tobler, DG Marks, JE Frew, ...","Geobase Information System Impacts on Space Image Formats",1978,"","ntrs.nasa.gov","https://ntrs.nasa.gov/api/citations/19790012739/downloads/19790012739.pdf","https://scholar.google.com/scholar?cites=17831167150340180584&as_sdt=2005&sciodt=2007&hl=en",182,"2021-12-14 16:19:11","PDF","","","",,,,,11,0.26,2,6,43,"As Geobase Information Systems increase in number, size and complexity, the format compatability of satellite remote sensing data becomes increasingly more important. Because of the vast and continually increasing quantity of data available from remote …","https://ntrs.nasa.gov/api/citations/19790012739/downloads/19790012739.pdf","https://scholar.google.com/scholar?q=related:aAqktgwIdfcJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
6,"WJ Tobler","Influence of molybdenum species on pitting corrosion of stainless steels",2004,"","research-collection.ethz.ch","https://www.research-collection.ethz.ch/bitstream/handle/20.500.11850/148310/1/eth-27468-01.pdf","https://scholar.google.com/scholar?cites=4473669092001769460&as_sdt=2005&sciodt=2007&hl=en",187,"2021-12-14 16:19:11","PDF","","","",,,,,6,0.35,6,1,17,"The beneficial influenceofalloyedMo on pitting corrosion in halidecontainingmedia is alreadyknown since a long time. However, there still exist some ambiguitieson its exaet mechanisms. So far, little attentionwas paid to the interactionof alloyedMo and exter-nally …","https://www.research-collection.ethz.ch/bitstream/handle/20.500.11850/148310/1/eth-27468-01.pdf","https://scholar.google.com/scholar?q=related:9OdoL1aqFT4J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
22,"WL Bernecker, HW Tobler","Development and underdevelopment in America: contrasts of economic growth in North and Latin America in historical perspective",2020,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=iI09EAAAQBAJ&oi=fnd&pg=PP5&dq=%22w*+tobler%22&ots=aHkGxyKnZA&sig=rPzlo0ynx2fBtU0FXqZ2n7T7ZeU","https://scholar.google.com/scholar?cites=10793300311981164705&as_sdt=2005&sciodt=2007&hl=en",190,"2021-12-14 16:19:11","BOOK","","","",,,,,22,22.00,11,2,1,"The sharp regional differences in world economic development over the past 200 years have caused intensive research in economic history during the past decades. Examples of the search for the causes of today's wide economic gap between"" rich” and “poor” countries …","","https://scholar.google.com/scholar?q=related:oQjAyXKByZUJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
6,"BJL Berry, RL Morrill, WR Tobler","Geographic ordering of information: New opportunities",1964,"","Taylor & Francis","https://www.tandfonline.com/doi/pdf/10.1111/j.0033-0124.1964.039_q.x","https://scholar.google.com/scholar?cites=12657427800751829270&as_sdt=2005&sciodt=2007&hl=en",197,"2021-12-14 16:19:11","","10.1111/j.0033-0124.1964.039_q.x","","",,,,,6,0.11,2,3,57,"Traditionally, geographers have relied upon field work to collect their data, although extensive use also has been made of statistics compiled by public agencies, particularly census materials. The data col-lected have been of two kinds, locational data and areal …","https://www.academia.edu/download/46405514/j.0033-0124.1964.039_q.x20160611-10888-1ri6tor.pdf","https://scholar.google.com/scholar?q=related:FnH32YU3qK8J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
5,"W Tobler","A preliminary analysis of the spread of the depression",1975,"","pure.iiasa.ac.at","http://pure.iiasa.ac.at/id/eprint/352/","https://scholar.google.com/scholar?cites=10927499793816769972&as_sdt=2005&sciodt=2007&hl=en",200,"2021-12-14 16:19:11","","","","",,,,,5,0.11,5,1,46,"The closure of banks at the time of the depression can be regarded as an economic innovation which diffused throughout our society, culminating in the national bank holiday. The propagation of such events would seem likely to reveal the structure of the system. One …","http://pure.iiasa.ac.at/id/eprint/352/1/WP-75-076.pdf","https://scholar.google.com/scholar?q=related:tFWahSpHppcJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
7,"H Meier, W Tobler, H Schlocker, A Aygax","Deutsch EL",1972,"","download.skybeam.ch","https://download.skybeam.ch/download/BM/DE/Schachnovelle.pdf","https://scholar.google.com/scholar?cites=11693620984121757052&as_sdt=2005&sciodt=2007&hl=en",205,"2021-12-14 16:19:11","BOOK","","","",,,,,7,0.14,2,4,49,"Deutsch Page 1 Rainer Meier Käserei 6288 Schongau skybeam@skybeam.ch Klasse: 4 1997 - 2001 © 2001 by Rainer Meier 2001-06-20 Deutsch Buchzusammenfassung Stefan Zweig: Schachnovelle Berufsmaturitätsschule Luzern Page 2 Deutsch Seite 2 2001-06-20 1 …","","https://scholar.google.com/scholar?q=related:fI2hYFQWSKIJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
6,"WR Tobler, CM Davis","A digital terrain library.",1968,"","apps.dtic.mil","https://apps.dtic.mil/sti/citations/AD0671039","https://scholar.google.com/scholar?cites=14543895811694379201&as_sdt=2005&sciodt=2007&hl=en",207,"2021-12-14 16:19:11","","","","",,,,,6,0.11,3,2,53,"The need for a digital terrain library of modest size for exploratory investigations has remained. The current effort is an attempt in this direction and was undertaken as a more or less isolated sub-project of a larger study. In keeping with these general objectives, the size …","","https://scholar.google.com/scholar?q=related:wcBVEi9M1skJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
