"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"34WPHT7J","manuscript","","Tobler, Waldo R.","Anamorph (préparation)","","","","","","","indéterminée","2020-05-23 20:55:21","2020-06-12 12:50:49","","","","","","","","","","","","","","","en","","","","","","CC307","","<p>Résumé C. Reymond-Cauvin, 12/06/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Proposition d'un organigramme pour un programme en APL </span><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">(<span><em><span style=""color: #222222; background: white;"">A Programming Language</span></em></span><span style=""color: #222222; background: white;"">, officieusement <span><em>Array-Processing Language) </em>destiné à trouver les positions de lieux à partir d'une matrice de distances (cf. MDS) et à comparer ces positions aux positions géographiques (cf. Darcy)</span></span></span></p>","","","CC-Anamorphose (sauf cartogramme); CC-Cartogramme; LocCC-LBTCP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9VHVM3AH","manuscript","","Tobler, Waldo R.","Les possibilités de la cartographie des mouvements.","","","","","","","indéterminée","2020-05-23 20:54:14","2020-06-12 12:44:12","","","","","","","","","","","","","","","en","","","","","","CC306","","<p>Résumé C. Reymond-Cauvin, 12/06/2020</p> <p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Calibri',sans-serif;"">Résumé en 1 page des problèmes de la cartographie des flux et des apports de l'ordinateur pour faire des expériences</span></p>","","","CC-Mouvements; CC-Flux; LocCC-LBIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DHHVIPND","document","","Tobler, Waldo R.","Selected bibliography","","","","","","","indéterminée","2020-05-23 20:52:41","2020-06-12 12:43:31","","","","","","","","","","","","","","","en","","","","","","CC305","","<p>Remarques C.Cauvin-Reymond, 25/05/2020</p> <p>2 pages de bibliographie de Tobler jusqu'en 1974<br />+ Courte biographie de l'auteur<br />+ liste des cours assurés.</p>","","","LocCC-LBCAO; CC-Mouvements","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H7BWQ475","manuscript","","Tobler, Waldo R.","Least squares conversion from one system of rectangular coordinates to another.","","","","","","","n.d.","2020-06-12 12:42:01","2020-06-12 12:42:14","","","","","","","","","","","","","","","en","","","","","","CC304","","<p>Résumé C. Reymond-Cauvin, 12/06/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Étant donné deux ensembles de coordonnées (minimum = 5 points) pour une même carte, il est possible de convertir les coordonnées de l'un des ensembles dans l'autre par la méthode des moindre carrés.</span></p>","","","LocCC-LBCAO; CC-BDL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L7QBPR88","document","2000","Tobler, W. R.","Map Projections are fun : Unusual Map Projections","","","","","","","2000","2020-05-22 13:38:27","2020-06-12 12:31:57","","","","","","","","","","","","","Based on an invited presentation at the 1999 meeting of the Association of American Geographers in Hawaii","","en","","","","","","CC298","","<p>Le pdf du ppt est disponible à l'adresse suivante:</p> <p><a href=""http://www.ncgia.ucsb.edu/projects/tobler/Projections/sld001.htm"">http://www.ncgia.ucsb.edu/projects/tobler/Projections/sld001.htm</a></p>; <p>Présentation powerpoint</p>","","","CC-Systeme_projection; LocCC-CDSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DNXRB7YK","report","1982","Tobler, Waldo R.","The Quadratic Transportation Problem as a Model of Interregional Migration Patterns","","","","","","Spatial interaction models have played an important role in two tasks in the Human Settlements and Services Area. In the Public Facilities Location Task they have been used to represent the locational behavior of establishments and households. In the Urban Change Task they have been used to describe internal migration patterns. In this paper, Waldo Tobler introduces a new spatial interaction model and outlines some of its properties. Variants of the basic model are noted and a computer listing is provided for readers wishing to explore the usefulness of the model as a descriptor of movement patterns.","1982-12","2020-05-11 12:40:09","2020-06-12 12:20:45","2020-05-11 10:55:08","20","","","","","","","","","","Human Settlements and Services Area (HSS)","IIASA International Institute for Applied Systems Analysis","Laxenburg, AT","en","","Monograph (IIASA Collaborative Paper)","","","","CC293","","<p>DVD_Tobler All Stuff PDF Reprints Movement</p>; <p>Résumé C. Reymond-Cauvin, 12/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Calibri',sans-serif;"">. Dans cet article, Tobler introduit un nouveau modèle d'interaction spatiale et indique ses propriétés. Il donne également des variantes de ce modèle et ajoute un listing du programme pour que le lecteur explore les possibilités du modèle comme descripteur des patterns de déplacement. Utilisation des Lagrangiens. Comparaison avec le modèle entropique de Wilson</span></p> <p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Calibri',sans-serif;"">Identique : CC 117 avec le listing du programme en plus</span></p>; <p>Téléchargeable à l'adresse suivante :</p> <p><a href=""http://pure.iiasa.ac.at/id/eprint/2034/"">http://pure.iiasa.ac.at/id/eprint/2034/</a></p>","","","LocCC-RRWT; CC-Déplacement-Transports","","","","","","","","","","","","","","","","","","","","CP-82-084","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYTWI5DM","manuscript","1979","Tobler, W. R.","Speculations on the geometry of geography","","","","","","","1979","2020-05-22 12:41:26","2020-06-12 12:13:42","","","3 + 2 + 2","","","","","","","","","","","Santa Barbara, US-CA","en","","Texte informel","","","","CC286","","<p>Attention ! Ce texte comprend en pratique 3 sujets :</p> <p>3 p. sur ""the geometry of geography</p> <p>2 p. sur A problem in historical cartography</p> <p>2 p. sur Cartograms</p>; <p>Résumé C. Reymond-Cauvin, 22/05/2020</p> <p style=""text-align: justify;"">L'auteur montre à l'aide d'exemples qu'en raison de la courbure de la terre non constante sur l'ensemble de la sphère terrestre, que calculer le rayon d'un grand cercle pose de gros problèmes car ce rayon et la courbure varieront selon le point central considéré et la position sur la terre. Il s'agit de modéliser la courbure avec une fonction du type ds<sup>2</sup> = g<sub><span style=""font-family: Symbol;"">ab</span></sub> du<sup><span style=""font-family: Symbol;"">a</span></sup> du<sup><span style=""font-family: Symbol;"">b</span></sup> avec <span style=""font-family: Symbol;"">a</span>, <span style=""font-family: Symbol;"">b</span> = 1, 2 .<br />Un problème de géographie historique est encore donné qui amène à parler de la régression bidimensionnelle. Une page est consacrée aux cartogrammes.</p>","","","CC-Modelisation mathématique; CC-Cartogramme; LocCC-LBTCP; CC-Histoire_cartographie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G9DYMNBP","report","1975","Tobler, Waldo R.","Cellular Geography","","","","","http://pure.iiasa.ac.at/id/eprint/328/","Captain Ahab, in the film version of ""Moby Dick,"" searches for the white whale with the aid of a geographical map on which are noted sighting-frequencies within 5-degree cells bounded by lines of latitude and longitude. The written version of the story, dating from circa 1830, does not contain this scene, but the technique of recording geographical data in this fashion is increasingly popular today. One of the motivations for the use of such partitionings is their ""objectivity."" It is also asserted that there are advantages for analysis purposes over the irregular spatial polygons defined by political jurisdictions.","1975-06","2020-05-11 11:24:01","2020-06-12 12:06:47","2020-05-11 10:55:08","12","","","","","","","","","","Human Settlements and Services Area (HSS)","IIASA International Institute for Applied Systems Analysis","Laxenburg, AT","en","","Monograph (IIASA Research Report)","","","","CC280","","<p>Ce texte est proche du CC85 mais non identique,</p> <p>De plus ce n'est pas édité au même lieu. Le 85 est édité chez Springer, alors que le 280 est un rapport de l'IIASA International Institute for Applied Systems Analysis.</p> <p>Enfin le CC85, plus ""officiel"" est publié en 1979 donc 4 ans après le CC280.</p>","","","CC-SIG (GIS); LocCC-CDSA; CC-Lissage, interpolation","","","","","","","","","","","","","","","","","","","","WP-75-100","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RVSNJ5UA","conferencePaper","1973","Tobler, W. R.","Linear operators applied to areal data.","Display and analysis of spatial data","0-471-19915-X 978-0-471-19915-1","","","","","1973","2020-05-22 08:47:23","2020-06-11 09:27:21","","14-37","","","","","","","","","","","J. Wiley ed., New-York., NATO Advanced Study Institute, Geography Department, University of Nottingham","Nottingham","en","","","","","","CC276","","<p>Résumé C. Reymond-Cauvin, 22/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Préprint de l'article CC65. </span></p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">L'article porte sur les techniques de convolution utilisées pour les données géographiques surfaciques irrégulières. Les exemples sont abondants : recensement, districts scolaires, contés, pays… On met l'accent sur des applications pour la modélisation régionale, la prévision spatiale, la généralisation et le renforcement cartographique et l'analyse géographique.</span></p>","","","CC-Généralisation; LocCDSA","","Davis, John C.; McCullagh, M.J.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Conférence à l'Institut NATO.","","","","","","","","","","","","","","",""
"53LJEU98","computerProgram","1973","Tobler, W. R.","Selected computer programs.","","","","","","","1973","2020-06-11 09:15:58","2020-06-11 09:20:33","","","","","","","","","","","","A Michigan Geography Publibation","Department of Geography, University of Michigan,","Ann Arbor","","","","","","","CC275","","<p>Ensemble de programmes regroupés, plusieurs veersions successives.</p>","","","CC-programmes; Livre chez CC; LocCC-GeoArxiv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORTRAN","2e","","","","","","","",""
"2TMGANQQ","bookSection","1976","Tobler, Waldo R.","Geographic area and map projections","Urban fields: a geometryof movement for regional science","","","","","","1976","2020-05-21 22:55:53","2020-06-11 09:10:26","","","","","","","","","","","","","Pion","London, GB","","","","","","","CC271","","","","","CC-Systeme_projection; LocCC-CDMP cf CC18","","Angell, S.; Hyman, G.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RV5E8JQW","bookSection","1970","Tobler, Waldo R.","Geographischer Raum und Kartenprojektionen","Wirtschafts und Sozialgeographie","","","","","","1970","2020-05-21 22:48:06","2020-06-11 09:10:05","","262-277","","","","","","","","","","","Prentice Hall","Köln, DE","","","","","","","CC271","","","","","CC-Systeme_projection; LocCC-CDMP cf CC18","","Bartels, D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25V7VD2T","bookSection","1968","Tobler, Waldo R.","Geographic area and map projections","Spatial analysis: a reader in statistical geography","","","","","","1968","2020-05-21 22:44:43","2020-06-11 09:09:08","","78-90","","","","","","","","","","","Prentice Hall","Englewood Cliffs, New Jersey","","","","","","","CC271","","<p>Reprinted CC18</p>; <p>Résumé C. Reymond-Cauvin, 22/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Reprise d'une partie de sa thèse. Porte sur les cartogrammes comme système de projection avec nombre d'exemples. </span></p>","","","CC-Systeme_projection; LocCC-CDMP cf CC18","","Berry, Brian J. L.; Marble, Duane F.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5YBVTBMX","manuscript","1959","Tobler, Waldo R.","Some Notes on Azimuthal Projections,","","","","","","Discussion Paper # 29","1959-11","2020-05-21 22:13:25","2020-06-11 08:50:00","","","6","","","","","","","","","","","Geography Department, University of Washington, Seattle","en","","","","","","CC267","","<p>Annoté par Tobler ""student paper"" + dans un dossier avec plein de scan pdf, dont certains probablement de l'époque de l'article + un pdf + récent (on pourrait dater avec l'utilisation du fond d'écran verdâtre texturé) avec une série de dias style dias en réserve sur un thème donnée (vérifier si c'est dans le tableau, sinon à rajouter)</p>; <p>Résumé C. Reymond-Cauvin, 22/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">L'auteur explique que le fait que les russes considèrent les projections azimutales comme non scientifiques est contestable. Il propose de nombreuses variantes de ces projections et leurs éventuelles applications dont l'une en cognition rejoint en quelque sorte Azmap. Les formules des diverses projections sont fournies ainsi que des illustrations.</span></p>","C:\Users\cplume01\Zotero\storage\SETXLMCL\Tobler - 1959 - Some Notes on Azimuthal Projections, Discussion .pdf","","CC-Systeme_projection; LocCC-CDMP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G2VIWGD9","presentation","2011","Tobler, W. R.","The geographical movement","","","","","https://www.geog.ucsb.edu/~tobler/presentations/Movement-talk.pdf","","2011","2020-06-10 13:25:48","2020-06-10 13:32:52","","","","","","","","","","","","","","","en","","présentation ppt","","","","","Cote CC252","<p>Ce poweerpoint (CC252) daté de 2011 présent en CDSC est identique au powerpoint de 2007, CC220, placé en CDSH.</p> <p>Il a dû servir à plusieurs présentations mais les lieux ne sont pas indiqués.</p>; <p>Résumé C. Reymond-Cauvin, 10/06/2020</p> <p>Dans cette présentation W. Tobler souligne que le mouvement est fondamental car la plupart des changements dans le monde sont liés aux mouvements géographiques. De très nomreux exemples t cartes sont présents dans ce ppt.</p>","","","LocCC-CDSC; CC-Mouvements; CC-Migration, Flux","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CNZD6NSF","report","1995","Tobler, Waldo R.; Deichmann, Uwe; Gottsegen, John; Malloy, Kelly","The Global Demography Project","","","","","http://www.ncgia.ucsb.edu/technical-reports/PDF/95-6.pdf","Demographic information is usually provided on a national basis. But we know that countries are ephemeral phenomena. As an alternate scheme one might use ecological zones rather than nation states. But there is no agreement as to what these zones should be. By way of contrast, global environmental studies using satellites as collection devices yield results indexed by latitude and longitude. Thus it makes sense to assemble the terrestrial arrangement of people in a comparable manner. This alternative is explored here, using latitude/longitude quadrilaterals as bins for population information. This data format also has considerable advantage for analytical studies. The report is in three parts. Part I gives the motivation and several possible applications. Ways of achieving the objective include, among others, simple centroid sorts or interpolation. In Part II the results to date are described. The estimated 1994 population of 217 countries, subdivided into 19,032 polygons, are being assigned to latitude/longitude cells. The estimated number of people in these countries is 5,617,519,139, spread over 132,306,314 square kilometers of land. Part III describes needed extensions. By reporting population in units of one tenth of a degree for the entire earth we have data which is two orders of magnitude finer than has previously been availabe. The project has been funded by the California Space Institute, The Consortium for International Earth Science Information Network, the Environmental Systems Research Institute, and the National Center for Geographic Information and Analysis. Project staff include Uwe Deichmann, Jon Gottsegen, Kelly Malloy, and Waldo Tobler.","1995","2020-05-17 22:58:02","2020-06-09 13:41:01","","75","","","","","","","","","","","NCGIA National Center for Geographic Information and Analysis","Santa Barbara Ca","en","","Technical Report","","","","CC189","","<p>Voir aussi CC139</p>","","","CC-Modelisation mathématique; LocCC-CDSC; CC-Geographie, cartographie, etc.","","","","","","","","","","","","","","","","","","","","TR-95-6","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M3CRU382","manuscript","1977","Tobler, Waldo R.; Outcalt, S.; Green, G.","Restoration and Parsing of Topographic Data","","","","","","","1977","2020-05-17 21:55:27","2020-06-09 13:30:58","","","","","","","","","","","","","","","","","","","","","CC181","","<p>La référence de l'article avec les 3 auteurs est proche de la référence du CC258 mais le texte sur le CD ciorrespond vraiment à la référence de ce CC258.</p> <p>Donc l'article CC181 ne serait pas présent sur le DVD de Waldo Tobler.</p>","","","CC-SIG (GIS); CC-Lissage, interpolation; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WUK7RDAG","report","1996","Tobler, Waldo R.","Report on the Status of Mathematical Social Science and the Roles of the National Science Foundation and the Mathematical Social Science Board.","","","","","","","1996","2020-05-17 21:52:20","2020-06-09 13:18:47","","110","","","","","","","","","","","National Science Fondation","Ann Arbor, MI, US","en","","","","","","CC180","","","","","CC-Geographie, cartographie, etc.; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42WY3KAK","report","1975","Tobler, Waldo R.","Commodity Fields","","","","","http://pure.iiasa.ac.at/id/eprint/402/","The accompanying maps were produced in conjunction with a larger study of spatial interaction. They are extracted here because they have as a common theme the movement of commodities.","1975-03","2020-05-11 12:30:02","2020-06-09 13:16:42","2020-05-11 10:55:08","14","","","","","","","","","","Human Settlements and Services Area (HSS)","IIASA International Institute for Applied Systems Analysis","Laxenburg, AT","en","","Monograph (IIASA Research Report)","","","","CC177","","<p style=""margin-bottom: 0cm; line-height: 100%;"">DVD_Tobler All Stuff PDF Reprints Movement</p>","C:\Users\cplume01\Zotero\storage\8SEX9HI4\Tobler - 1975 - Commodity Fields.pdf","","CC-Modelisation (mouvement); LocCC-CDMV","","","","","","","","","","","","","","","","","","","","WP-75-026","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2LCBP2WX","document","1984","Tobler, W. R.","Dürer Transforms, A Research Challenge","","","","","http://www.geog.ucsb.edu/~tobler/publications/Unpublished/Duerer-Transforms.pdf","","1984","2020-05-16 12:40:47","2020-06-09 13:05:50","","","","","","","","","","","","","","","en","","","","","","CC159","","<p>Résumé C. Reymond-Cauvin, 16/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Les travaux de Dürer (1525) pour trouver les bonnes proportions des visages, des corps, rejoignent les travaux de Vinci, Vitruve. Et les transformations nécessaires rejoignent les transformations de coordonnées de d'Arcy Thompson. Tobler établit les équations nécessaires pour retrouver les résultats de Dürer.</span></p>","","","CC-Systeme_projection; LocCC-CDSC; CC-Cartogramme","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AWWJSJU5","bookSection","2000","Tobler, Waldo R.","Ma Vie : Grandir en Amérique et en Europe","Mémoires de géographes","978-2-7178-4065-0","","","https://www.economica.fr/livre-memoires-de-geographes-gould-peter-bailly-antoine,fr,4,9782717840650.cfm","","2000","2020-05-19 20:29:49","2020-06-09 12:27:16","","209-242","","","","","","","","","","","Anthropos","Paris","fr","","","","","Open WorldCat","CC146","","<p>Cet ouvrage en français est une traduction et une adaptation du texte anglais paru chez plusieurs éditeurs Voir CC146.</p>","","","LocCC-CDSC","","Bailly, Antoine S.; Gould, Peter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NYZAQB8S","book","2000","Yang, Qihe H.; Snyder, John Parr; Tobler, Waldo R.","Map projection transformation: principles and applications","","978-0-7484-0667-8 978-0-7484-0668-5","","","https://www.routledge.com/Map-Projection-Transformation-Principles-and-Applications-1st-Edition/Yang-Snyder-Tobler/p/book/9780748406685","With the advance of science and technology, there have been breakthroughs in the field of classical research and methods of map projection. Among these, computer science and space science have had the greater influence upon the field of research and the formation of a working body of map projection, developing them in breadth and depth. This book reflects several aspects of the development of modern mathematical cartography, especially the theory and methods of map projection transformation. Map projection transformation is an area of research in mathematical cartography newly developed over the last 25 years. It is widely used in surveying and computer-assisted cartography, data processing for information systems, and the transformation of data from space, remote sensing, and other space sciences. The development of map projection transformation not only expands new areas of research on mathematical cartography, but it also further develops the applied area with the creation and application of map projection transformation software and mapping mathematics bases on the computer.","2000","2020-05-13 20:49:07","2020-06-09 12:25:06","","","367","","","","","Map projection transformation","","","","","Taylor & Francis","London","","","","","","Library of Congress ISBN","CC143","","<p>Cet ouvrage a été publié  par Routledge aux USA et au Canada</p>","","","CC-Systeme_projection; LocCC-LIVRE","Cartography; Mathematics; Map projection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8WUEJ2ZZ","bookSection","1990","Tobler, Waldo R.","Foreword","Analytical and Computer Cartography","0-13-033481-2 978-0-13-033481-7","","","","","1990","2020-05-12 13:10:39","2020-06-09 09:26:55","","xi-xii","","","","","","","Geographic Information Science","","","","","Englewood New Jersey","en","","","","","","CC123","","","","","CC-SIG (GIS); CC-Analyse_surface; LocCC-CC","","","","","","","Clarke, Keith C.","","","","","","","","","","","","","","Prentice Hall","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A6GNS4QG","bookSection","1989","Tobler, Waldo R.","Frame Independent Spatial Analysis","The Accuracy of Spatial Databases","978-0-85066-847-6","","","https://doi.org/10.1201/b12612","","1989-12-09","2020-05-11 16:37:28","2020-06-09 09:23:50","","115-122","","","","","","","","","","","Résultats pour taylor et francis Essayez avec l'orthographe taylor et francsis Rappel concernant les règles de confidentialité de Google Résultats de recherche Résultats Web  Taylor & Francis","London ; New York","en","","","","","","CC122","","<p>Résumé C. Reymond-Cauvin, 12/05/2020</p> <p style=""text-align: justify;"">On souhaite que les résultats ne soient pas dépendants des unités spatiales choisies et cela même après des agrégations. Or cela n'est pas souvent le cas. On propose donc que toutes les méthodes d'analyse spatiale soient examinées pour vérifier l'invariance de leurs conclusions dans le cadre d'autres partitions spatiales, et que seules les méthodes qui présentent une telle invariance soient utilisées. Cf. le pb du MAUP.</p>","","https://www.amazon.co.uk/Accuracy-Spatial-Databases-Michael-Goodchild/dp/0850668476","LocCC-CDSA; CC-BDL","","Goodchild, Michael F.; Gopal, Sucharita","","","","","","","","","","","","","","","","","","","1st edition","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3SIPZZRQ","conferencePaper","1987","Tobler, Waldo R.","Alternatives in Movement Mapping","Proceedings","968-881-347-8","","","https://books.google.fr/books/about/Proceedings_of_the_13th_International_Ca.html?id=QMK7AAAACAAJ&redir_esc=y","","1987","2020-05-11 16:02:31","2020-06-09 09:00:12","","345-350","","","","","","","","","","","Instituto Nacional de Estadística, Geografía e Informática","Morelia, Mich., Mexico","en","","","","","","CC115","","","","","CC-Mouvements; LocCC-PB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13th International Cartographic Conference","","","","","","","","","","","","","","",""
"T3QXQLFJ","report","1975","Tobler, Waldo R.","The Morphology of Geographical Change","","","","","http://pure.iiasa.ac.at/id/eprint/316/","Geography is the study of the processes which result in changes of phenomena on the surface of the earth, and thus it is useful to be able to describe change in an analytical manner. Here a single geographical variable is assumed to vary with time and this change is modeled in a number of simple ways. The objective is to see if this excursion is of use in the geographical study of growth poles. The topic is not one with which I am excessively familiar.","1975-09","2020-05-11 10:51:12","2020-06-09 08:46:28","2020-05-11 10:55:08","12","","","","","","","","","","Human Settlements and Services Area (HSS)","IIASA International Institute for Applied Systems Analysis","Laxenburg, AT","en","","Monograph (IIASA Research Report)","","","","CC101","","<p>A été republié en 1985 dans la revue Ontario Geography, No25, p. 75-83.</p>","","","CC-Modelisation mathématique; LocCC-ABS","","","","","","","","","","","","","","","","","","","","WP-75-112","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GBC636IZ","bookSection","1982","Tobler, W. R.","Cartographic Study of Movement Tables","Proceedings of the third annual conference and exposition of the National Computer Graphics Association, Inc., Anaheim","0-941514-01-3 978-0-941514-01-9","","","https://books.google.fr/books/about/Proceedings_of_the_Third_Annual_Conferen.html?id=pvsYAQAAIAAJ&redir_esc=y","","1982","2020-05-09 12:39:09","2021-11-29 16:43:38","","509-5016","","","","","","","","","","","Fairfax, VA : The Association","","en","","","","","","CC94","","<p>Résumé C. Reymond-Cauvin, 09/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Calibri',sans-serif;"">Article présentant brièvement des cartes de flux construites grâce à des modèles</span></p>","","","CC-Mouvements; CC-Flux; CC-Déplacement-Transports; LocCC-LBIS","","Fairfax, VA : The Association, 1982","","","","","","","","","","","","","","","","","","","Publication de conférence","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J3TUGYHC","bookSection","1978","Tobler, Waldo R.; Clark, William A.; Moore, Eric G.","Migration Fields","Population Mobility and Residential Change","","","","https://www.researchgate.net/publication/265066375_MIGRATION_FIELDS","","1978","2020-05-08 21:19:47","2020-06-07 13:41:07","","215-232","","","","","","","Studies in geography","25","","","Department of Geography","Evanston, US-IL, US","en","","","","","","CC78","","<p>Résumé C. Reymond-Cauvin, 09/05/2020</p> <p style=""text-align: justify;"">Nécessité d'un regard plus approfondi sur les ""dessous"" des mouvements de migration. Les matrices de données sont asymétriques et il semble que ce soient les migrations nettes relatives qui constituent la mesure la plus utile. L'article porte principalement sur les champs de migrations. Nombreux exemples.</p>","","","Migrations; LocCC-CDMV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S528MP7F","conferencePaper","1978","Tobler, Waldo R.","Data Structures for Cartographic Analysis and Display","Proceedings: Computer Science and Statistics","","","","https://www4.stat.ncsu.edu/~boos/library/mimeo.archive/ISMS_1978_1288.pdf","A variety of methods for the coding of geographical points, lines, areas, and surfaces are available. These permit the automatic production of geographic maps, but also permit direct spatial analysis without the use of visual illustrations (maps). ~e efficiency of the various met has higher priority.","1978","2020-05-08 21:07:59","2020-06-07 13:38:01","","134-139","","","","","","","","","","","North Carolina State University, Institute of Statistics","Raleigh, NC, US","en","","","","","","CC75","","<p>Résumé C. Reymond-Cauvin, 09/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">On dispose actuellement de méthodes diverses pour coder les données géographiques que ce soient des points, des lignes, des zones (aire limitée souvent catégorielle) ou des surfaces (ex : surface topographique avec altitude). Ceci permet et la production de cartes, et l'analyse spatiale directe des données sans nécessairement avoir besoin de l'image visuelle. L'efficacité de ces méthodes dépend de la priorité des objectifs.</span></p>","","","CC-SIG (GIS); LocCC-RRWT","","Gallant, A.R.; Gerig, T.M.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Eleventh Annual Symposium on the Interface","","","","","","","","","","","","","","",""
"YFTZ2A56","bookSection","1977","Tobler, Waldo R.","Numerical Approaches to Map Projections","Studies in Theoretical Cartography","","","","https://www.geog.ucsb.edu/~tobler/publications/pdf_docs/Numerical-Approaches-to-Map-Projections.pdf","","1977","2020-05-08 20:50:46","2020-06-07 13:29:48","","Numerical Approaches to Map Projections","","","","","","","","","","","","Vienna, AT","en","","","","","","CC73","","<p>Résumé C. Reymond-Cauvin, 09/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">L'article rappelle que classiquement l'approche des systèmes de projection consiste à obtenir une paire explicite d'équations reliant les lieux sur la terre à des localisations sur la carte. Actuellement une approche alternative utilise des techniques d'analyse numérique. Cf. triangulation et trilatération. On peut utiliser le principe des moindre carrés pour définir des projections avec des propriétés utiles. On fait appel à des méthodes numériques incluant des interpolations et des fonctions splines bivariées et des approximations aux différences finies pour les dérivées des transformations. Des exemples avec des projections connues sont données.</span></p>","","","CC-Systeme_projection; LocCC-CDMP","","Kretschmer, Ingrid","","","","","","","","","","","","","","","","","","","F. Deuticke","","","","","","","","","","","","","","","","","","","","","","","","","",""
